Date,Month,Year,State,State Short,Employment_to_pop_pct,Unemployment_rate_pct
1/09/2020 0:00,9,2020,Tasmania,TAS,56.4919285,6.6476538
1/10/2020 0:00,10,2020,Tasmania,TAS,56.700023,6.624937
1/11/2020 0:00,11,2020,Tasmania,TAS,56.9447151,6.5636499
1/12/2020 0:00,12,2020,Tasmania,TAS,57.1867125,6.4707526
1/01/2021 0:00,1,2021,Tasmania,TAS,57.4126349,6.3573581
1/02/2021 0:00,2,2021,Tasmania,TAS,57.6156003,6.2362227
1/03/2021 0:00,3,2021,Tasmania,TAS,57.7947203,6.1214078
1/04/2021 0:00,4,2021,Tasmania,TAS,57.9715653,6.0229886
1/05/2021 0:00,5,2021,Tasmania,TAS,58.1577665,5.9467077
1/06/2021 0:00,6,2021,Tasmania,TAS,58.3444585,4.9569836
1/07/2021 0:00,7,2021,Tasmania,TAS,58.5203017,4.934957
1/08/2021 0:00,8,2021,Tasmania,TAS,58.645216,4.9308375
1/09/2021 0:00,9,2021,Tasmania,TAS,58.6927266,4.9409283
1/10/2021 0:00,10,2021,Tasmania,TAS,58.6777067,4.959878
1/11/2021 0:00,11,2021,Tasmania,TAS,58.6421814,4.9850442
1/12/2021 0:00,12,2021,Tasmania,TAS,58.6224137,4.0702234
1/01/2022 0:00,1,2022,Tasmania,TAS,58.6274074,4.1041743
1/02/2022 0:00,2,2022,Tasmania,TAS,58.6450497,4.1395899
1/03/2022 0:00,3,2022,Tasmania,TAS,58.6736172,4.1718605
1/04/2022 0:00,4,2022,Tasmania,TAS,58.7145335,4.1951487
1/05/2022 0:00,5,2022,Tasmania,TAS,58.7755784,4.2067081
1/06/2022 0:00,6,2022,Tasmania,TAS,58.8789025,4.2049213
1/07/2022 0:00,7,2022,Tasmania,TAS,59.0363747,4.1893398
1/08/2022 0:00,8,2022,Tasmania,TAS,59.244203,4.1614465
1/09/2022 0:00,9,2022,Tasmania,TAS,59.4738153,4.1266159
1/10/2022 0:00,10,2022,Tasmania,TAS,59.6881825,4.0924708
1/11/2022 0:00,11,2022,Tasmania,TAS,59.8645203,4.0651044
1/12/2022 0:00,12,2022,Tasmania,TAS,59.9935511,4.0510978
1/01/2023 0:00,1,2023,Tasmania,TAS,60.0723853,4.0556206
1/02/2023 0:00,2,2023,Tasmania,TAS,60.0980189,4.0777925
1/03/2023 0:00,3,2023,Tasmania,TAS,60.0574304,4.1125795
1/04/2023 0:00,4,2023,Tasmania,TAS,59.9530093,4.1533761
1/05/2023 0:00,5,2023,Tasmania,TAS,59.804384,4.190571
1/06/2023 0:00,6,2023,Tasmania,TAS,59.6395155,4.21591
1/07/2023 0:00,7,2023,Tasmania,TAS,59.5032766,4.2244211
1/08/2023 0:00,8,2023,Tasmania,TAS,59.413462,4.2144725
1/09/2023 0:00,9,2023,Tasmania,TAS,59.3429525,4.1894929
1/10/2023 0:00,10,2023,Tasmania,TAS,59.2508777,4.1589152
1/11/2023 0:00,11,2023,Tasmania,TAS,59.105331,4.1316154
1/12/2023 0:00,12,2023,Tasmania,TAS,58.9201599,4.112419
1/01/2024 0:00,1,2024,Tasmania,TAS,58.7480955,4.0992532
1/02/2024 0:00,2,2024,Tasmania,TAS,58.6342824,4.0890596
1/03/2024 0:00,3,2024,Tasmania,TAS,58.5797624,4.0823118
1/04/2024 0:00,4,2024,Tasmania,TAS,58.5577276,4.0790563
1/05/2024 0:00,5,2024,Tasmania,TAS,58.5165414,4.0821112
1/06/2024 0:00,6,2024,Tasmania,TAS,58.4168108,4.0898686
1/07/2024 0:00,7,2024,Tasmania,TAS,58.2495069,4.0998142
1/08/2024 0:00,8,2024,Tasmania,TAS,58.0467105,4.1076757
1/09/2024 0:00,9,2024,Tasmania,TAS,57.873456,4.1093394
1/10/2024 0:00,10,2024,Tasmania,TAS,57.7746617,4.1007198
1/11/2024 0:00,11,2024,Tasmania,TAS,57.7501632,4.0824082
1/12/2024 0:00,12,2024,Tasmania,TAS,57.7853749,4.0560604
1/01/2025 0:00,1,2025,Tasmania,TAS,57.8559996,4.02434
1/02/2025 0:00,2,2025,Tasmania,TAS,57.9522494,3.9908274
1/03/2025 0:00,3,2025,Tasmania,TAS,58.0875143,3.9600049
1/04/2025 0:00,4,2025,Tasmania,TAS,58.2567933,3.9377949
1/05/2025 0:00,5,2025,Tasmania,TAS,58.4452606,3.9272906
1/06/2025 0:00,6,2025,Tasmania,TAS,58.6431366,3.9310201
1/07/2025 0:00,7,2025,Tasmania,TAS,58.8150163,3.9494194
1/08/2025 0:00,8,2025,Tasmania,TAS,58.9505875,3.9792813
1/09/2025 0:00,9,2025,Tasmania,TAS,59.0460164,4.0177321
1/01/2010 0:00,1,2010,Victoria,VIC,61.9418217,5.3040815
1/02/2010 0:00,2,2010,Victoria,VIC,61.8669084,5.3316398
1/03/2010 0:00,3,2010,Victoria,VIC,61.7422017,5.388802
1/04/2010 0:00,4,2010,Victoria,VIC,61.6388974,5.4378679
1/05/2010 0:00,5,2010,Victoria,VIC,61.604676,5.4711646
1/06/2010 0:00,6,2010,Victoria,VIC,61.6550341,5.4855295
1/07/2010 0:00,7,2010,Victoria,VIC,61.7747117,5.4789752
1/08/2010 0:00,8,2010,Victoria,VIC,61.9438364,5.4422309
1/09/2010 0:00,9,2010,Victoria,VIC,62.1301779,5.3784093
1/10/2010 0:00,10,2010,Victoria,VIC,62.3149237,5.2894868
1/11/2010 0:00,11,2010,Victoria,VIC,62.4727178,5.176207
1/12/2010 0:00,12,2010,Victoria,VIC,62.5739034,5.0577993
1/01/2011 0:00,1,2011,Victoria,VIC,62.6101514,4.9424273
1/02/2011 0:00,2,2011,Victoria,VIC,62.5861677,4.8490243
1/03/2011 0:00,3,2011,Victoria,VIC,62.5082308,4.7954043
1/04/2011 0:00,4,2011,Victoria,VIC,62.3941575,4.7963463
1/05/2011 0:00,5,2011,Victoria,VIC,62.2858083,4.8475289
1/06/2011 0:00,6,2011,Victoria,VIC,62.2090753,4.9349491
1/07/2011 0:00,7,2011,Victoria,VIC,62.1592442,5.0469842
1/08/2011 0:00,8,2011,Victoria,VIC,62.1240548,5.1519714
1/09/2011 0:00,9,2011,Victoria,VIC,62.0693683,5.2204678
1/10/2011 0:00,10,2011,Victoria,VIC,61.9794258,5.257071
1/11/2011 0:00,11,2011,Victoria,VIC,61.8632475,5.274425
1/12/2011 0:00,12,2011,Victoria,VIC,61.7600453,5.2880973
1/01/2012 0:00,1,2012,Victoria,VIC,61.7053566,5.3161307
1/02/2012 0:00,2,2012,Victoria,VIC,61.7142214,5.3636599
1/03/2012 0:00,3,2012,Victoria,VIC,61.7751989,5.4117482
1/04/2012 0:00,4,2012,Victoria,VIC,61.8545885,5.4553456
1/05/2012 0:00,5,2012,Victoria,VIC,61.9035071,5.4903765
1/06/2012 0:00,6,2012,Victoria,VIC,61.8849499,5.5108
1/07/2012 0:00,7,2012,Victoria,VIC,61.7961159,5.5150428
1/08/2012 0:00,8,2012,Victoria,VIC,61.6479969,5.5211159
1/09/2012 0:00,9,2012,Victoria,VIC,61.4797582,5.5356302
1/10/2012 0:00,10,2012,Victoria,VIC,61.3266632,5.5489409
1/11/2012 0:00,11,2012,Victoria,VIC,61.2059348,5.5724144
1/12/2012 0:00,12,2012,Victoria,VIC,61.1145487,5.60822
1/01/2013 0:00,1,2013,Victoria,VIC,61.0643486,5.6514345
1/02/2013 0:00,2,2013,Victoria,VIC,61.0649821,5.6954433
1/03/2013 0:00,3,2013,Victoria,VIC,61.1121931,5.7318937
1/04/2013 0:00,4,2013,Victoria,VIC,61.1735735,5.7461743
1/05/2013 0:00,5,2013,Victoria,VIC,61.2192497,5.74509
1/06/2013 0:00,6,2013,Victoria,VIC,61.2395238,5.7515356
1/07/2013 0:00,7,2013,Victoria,VIC,61.2120878,5.7832237
1/08/2013 0:00,8,2013,Victoria,VIC,61.1374233,5.8456118
1/09/2013 0:00,9,2013,Victoria,VIC,61.021917,5.9366888
1/10/2013 0:00,10,2013,Victoria,VIC,60.8727184,6.0491224
1/11/2013 0:00,11,2013,Victoria,VIC,60.7021673,6.1612287
1/12/2013 0:00,12,2013,Victoria,VIC,60.5282648,6.2574932
1/01/2014 0:00,1,2014,Victoria,VIC,60.365421,6.333801
1/02/2014 0:00,2,2014,Victoria,VIC,60.231843,6.3909484
1/03/2014 0:00,3,2014,Victoria,VIC,60.1543663,6.4475852
1/04/2014 0:00,4,2014,Victoria,VIC,60.1454212,6.5108865
1/05/2014 0:00,5,2014,Victoria,VIC,60.1879,6.5900323
1/06/2014 0:00,6,2014,Victoria,VIC,60.2450751,6.6826836
1/07/2014 0:00,7,2014,Victoria,VIC,60.301957,6.7709051
1/08/2014 0:00,8,2014,Victoria,VIC,60.3559258,6.8397181
1/09/2014 0:00,9,2014,Victoria,VIC,60.416859,6.859005
1/10/2014 0:00,10,2014,Victoria,VIC,60.5096989,6.810709
1/11/2014 0:00,11,2014,Victoria,VIC,60.6361621,6.7005706
1/12/2014 0:00,12,2014,Victoria,VIC,60.7842583,6.5507763
1/01/2015 0:00,1,2015,Victoria,VIC,60.9191532,6.3898832
1/02/2015 0:00,2,2015,Victoria,VIC,61.0177175,6.2483059
1/03/2015 0:00,3,2015,Victoria,VIC,61.0475344,6.1406143
1/04/2015 0:00,4,2015,Victoria,VIC,60.9975595,6.0714829
1/05/2015 0:00,5,2015,Victoria,VIC,60.8942988,6.0254714
1/06/2015 0:00,6,2015,Victoria,VIC,60.7829959,5.9952653
1/07/2015 0:00,7,2015,Victoria,VIC,60.702272,5.9785876
1/08/2015 0:00,8,2015,Victoria,VIC,60.6680073,5.9817151
1/09/2015 0:00,9,2015,Victoria,VIC,60.6859868,6.0040831
1/10/2015 0:00,10,2015,Victoria,VIC,60.7459523,6.0391991
1/11/2015 0:00,11,2015,Victoria,VIC,60.8355932,6.0486571
1/12/2015 0:00,12,2015,Victoria,VIC,60.9237688,6.0179389
1/01/2016 0:00,1,2016,Victoria,VIC,60.9971181,5.9471992
1/02/2016 0:00,2,2016,Victoria,VIC,61.063277,5.8514961
1/03/2016 0:00,3,2016,Victoria,VIC,61.1447023,5.7626605
1/04/2016 0:00,4,2016,Victoria,VIC,61.2491747,5.7092642
1/05/2016 0:00,5,2016,Victoria,VIC,61.3708731,5.7000559
1/06/2016 0:00,6,2016,Victoria,VIC,61.4898712,5.7274144
1/07/2016 0:00,7,2016,Victoria,VIC,61.6069501,5.7771969
1/08/2016 0:00,8,2016,Victoria,VIC,61.7060003,5.8303088
1/09/2016 0:00,9,2016,Victoria,VIC,61.7781988,5.862448
1/10/2016 0:00,10,2016,Victoria,VIC,61.8073975,5.8810953
1/11/2016 0:00,11,2016,Victoria,VIC,61.8073919,5.9024579
1/12/2016 0:00,12,2016,Victoria,VIC,61.8045965,5.9352639
1/01/2017 0:00,1,2017,Victoria,VIC,61.821998,5.9700129
1/02/2017 0:00,2,2017,Victoria,VIC,61.8550583,6.0021084
1/03/2017 0:00,3,2017,Victoria,VIC,61.9025878,6.0267523
1/04/2017 0:00,4,2017,Victoria,VIC,61.9627107,6.0507124
1/05/2017 0:00,5,2017,Victoria,VIC,62.022787,6.0711507
1/06/2017 0:00,6,2017,Victoria,VIC,62.0653821,6.0772626
1/07/2017 0:00,7,2017,Victoria,VIC,62.0968981,6.0614193
1/08/2017 0:00,8,2017,Victoria,VIC,62.1233098,6.0215934
1/09/2017 0:00,9,2017,Victoria,VIC,62.142169,5.970006
1/10/2017 0:00,10,2017,Victoria,VIC,62.1434134,5.9018563
1/11/2017 0:00,11,2017,Victoria,VIC,62.1156259,5.8138922
1/12/2017 0:00,12,2017,Victoria,VIC,62.0587628,5.7069354
1/01/2018 0:00,1,2018,Victoria,VIC,61.9945404,5.5900011
1/02/2018 0:00,2,2018,Victoria,VIC,61.9573213,5.4722514
1/03/2018 0:00,3,2018,Victoria,VIC,61.9666721,5.3557132
1/04/2018 0:00,4,2018,Victoria,VIC,62.0253178,5.2434461
1/05/2018 0:00,5,2018,Victoria,VIC,62.1173372,5.133518
1/06/2018 0:00,6,2018,Victoria,VIC,62.2247325,5.0272307
1/07/2018 0:00,7,2018,Victoria,VIC,62.3231971,4.9168638
1/08/2018 0:00,8,2018,Victoria,VIC,62.4118941,4.7978164
1/09/2018 0:00,9,2018,Victoria,VIC,62.5027579,4.684885
1/10/2018 0:00,10,2018,Victoria,VIC,62.5986958,4.5936153
1/11/2018 0:00,11,2018,Victoria,VIC,62.6855394,4.5495181
1/12/2018 0:00,12,2018,Victoria,VIC,62.7583958,4.5543535
1/01/2019 0:00,1,2019,Victoria,VIC,62.8036166,4.59489
1/02/2019 0:00,2,2019,Victoria,VIC,62.8158643,4.648239
1/03/2019 0:00,3,2019,Victoria,VIC,62.8040362,4.7082664
1/04/2019 0:00,4,2019,Victoria,VIC,62.7952038,4.7672234
1/05/2019 0:00,5,2019,Victoria,VIC,62.8070667,4.8206827
1/06/2019 0:00,6,2019,Victoria,VIC,62.8470705,4.8536403
1/07/2019 0:00,7,2019,Victoria,VIC,62.9144302,4.8555046
1/08/2019 0:00,8,2019,Victoria,VIC,63.0130392,4.8325682
1/09/2019 0:00,9,2019,Victoria,VIC,63.123781,4.7976938
1/10/2019 0:00,10,2019,Victoria,VIC,63.213864,4.7730325
1/11/2019 0:00,11,2019,Victoria,VIC,63.2553096,4.7735692
1/12/2019 0:00,12,2019,Victoria,VIC,63.2286181,4.810713
1/01/2020 0:00,1,2020,Victoria,VIC,63.1404329,4.9007067
1/02/2020 0:00,2,2020,Victoria,VIC,63.0165237,5.0320114
1/03/2020 0:00,3,2020,Victoria,VIC,62.883374,5.177225
1/04/2020 0:00,4,2020,Victoria,VIC,59.6088583,6.2589504
1/05/2020 0:00,5,2020,Victoria,VIC,59.5367682,6.3733263
1/06/2020 0:00,6,2020,Victoria,VIC,59.5140442,7.1127837
1/07/2020 0:00,7,2020,Victoria,VIC,59.5371716,7.158709
1/08/2020 0:00,8,2020,Victoria,VIC,59.6071809,7.184004
1/09/2020 0:00,9,2020,Victoria,VIC,59.7456959,7.1972096
1/10/2020 0:00,10,2020,Victoria,VIC,59.9671015,7.2051556
1/11/2020 0:00,11,2020,Victoria,VIC,61.2729166,7.0925966
1/12/2020 0:00,12,2020,Victoria,VIC,61.5930008,6.2996995
1/01/2021 0:00,1,2021,Victoria,VIC,61.9136398,6.2230993
1/02/2021 0:00,2,2021,Victoria,VIC,62.2070609,6.0968778
1/03/2021 0:00,3,2021,Victoria,VIC,62.4607951,5.9415973
1/04/2021 0:00,4,2021,Victoria,VIC,62.6703771,5.7818478
1/05/2021 0:00,5,2021,Victoria,VIC,62.8526313,4.7794477
1/06/2021 0:00,6,2021,Victoria,VIC,63.0189841,4.6812426
1/07/2021 0:00,7,2021,Victoria,VIC,63.1630173,4.6172504
1/08/2021 0:00,8,2021,Victoria,VIC,63.2860104,4.5689924
1/09/2021 0:00,9,2021,Victoria,VIC,63.3941919,4.5185172
1/10/2021 0:00,10,2021,Victoria,VIC,63.4983743,4.4556092
1/11/2021 0:00,11,2021,Victoria,VIC,63.6175968,4.3752292
1/12/2021 0:00,12,2021,Victoria,VIC,63.7478572,4.2886433
1/01/2022 0:00,1,2022,Victoria,VIC,63.8744669,4.2033518
1/02/2022 0:00,2,2022,Victoria,VIC,63.9861247,4.11361
1/03/2022 0:00,3,2022,Victoria,VIC,64.0776301,4.0082833
1/04/2022 0:00,4,2022,Victoria,VIC,64.1436397,3.8877447
1/05/2022 0:00,5,2022,Victoria,VIC,64.1790367,3.7642051
1/06/2022 0:00,6,2022,Victoria,VIC,64.1873535,3.657905
1/07/2022 0:00,7,2022,Victoria,VIC,64.1842523,3.5844132
1/08/2022 0:00,8,2022,Victoria,VIC,64.1729316,3.5611437
1/09/2022 0:00,9,2022,Victoria,VIC,64.1624396,3.5882159
1/10/2022 0:00,10,2022,Victoria,VIC,64.1734074,3.6402793
1/11/2022 0:00,11,2022,Victoria,VIC,64.2128405,3.6978849
1/12/2022 0:00,12,2022,Victoria,VIC,64.2797857,3.7477388
1/01/2023 0:00,1,2023,Victoria,VIC,64.3734958,3.7842648
1/02/2023 0:00,2,2023,Victoria,VIC,64.486534,3.8066265
1/03/2023 0:00,3,2023,Victoria,VIC,64.6116885,3.8068661
1/04/2023 0:00,4,2023,Victoria,VIC,64.723462,3.7823475
1/05/2023 0:00,5,2023,Victoria,VIC,64.8058576,3.7423648
1/06/2023 0:00,6,2023,Victoria,VIC,64.8507655,3.7067896
1/07/2023 0:00,7,2023,Victoria,VIC,64.8531554,3.6992483
1/08/2023 0:00,8,2023,Victoria,VIC,64.8122413,3.7309176
1/09/2023 0:00,9,2023,Victoria,VIC,64.7342124,3.7886471
1/10/2023 0:00,10,2023,Victoria,VIC,64.6379864,3.8545646
1/11/2023 0:00,11,2023,Victoria,VIC,64.5468439,3.910995
1/12/2023 0:00,12,2023,Victoria,VIC,64.4833242,3.9520374
1/01/2024 0:00,1,2024,Victoria,VIC,64.4457957,3.9933226
1/02/2024 0:00,2,2024,Victoria,VIC,64.439601,4.0546992
1/03/2024 0:00,3,2024,Victoria,VIC,64.4692636,4.1472749
1/04/2024 0:00,4,2024,Victoria,VIC,64.548804,4.2644726
1/05/2024 0:00,5,2024,Victoria,VIC,64.6704706,4.3828695
1/06/2024 0:00,6,2024,Victoria,VIC,64.8121557,4.4779345
1/07/2024 0:00,7,2024,Victoria,VIC,64.9546333,4.5291802
1/08/2024 0:00,8,2024,Victoria,VIC,65.0745507,4.5355466
1/09/2024 0:00,9,2024,Victoria,VIC,65.1390085,4.5220528
1/10/2024 0:00,10,2024,Victoria,VIC,65.1205038,4.5107907
1/11/2024 0:00,11,2024,Victoria,VIC,65.0266717,4.5013898
1/12/2024 0:00,12,2024,Victoria,VIC,64.890082,4.4848387
1/01/2025 0:00,1,2025,Victoria,VIC,64.7564662,4.4584452
1/02/2025 0:00,2,2025,Victoria,VIC,64.660714,4.4303475
1/03/2025 0:00,3,2025,Victoria,VIC,64.6132433,4.4101578
1/04/2025 0:00,4,2025,Victoria,VIC,64.6118842,4.4108114
1/05/2025 0:00,5,2025,Victoria,VIC,64.6428117,4.4387345
1/06/2025 0:00,6,2025,Victoria,VIC,64.690379,4.4894731
1/07/2025 0:00,7,2025,Victoria,VIC,64.7447027,4.5496281
1/08/2025 0:00,8,2025,Victoria,VIC,64.8096218,4.6003109
1/09/2025 0:00,9,2025,Victoria,VIC,64.8866268,4.6257014
1/01/2010 0:00,1,2010,Western Australia,WA,65.0456558,5.0104676
1/02/2010 0:00,2,2010,Western Australia,WA,65.0689424,4.9174
1/03/2010 0:00,3,2010,Western Australia,WA,65.1104418,4.7818591
1/04/2010 0:00,4,2010,Western Australia,WA,65.1865412,4.6243937
1/05/2010 0:00,5,2010,Western Australia,WA,65.2905249,4.4782491
1/06/2010 0:00,6,2010,Western Australia,WA,65.4003789,4.3957535
1/07/2010 0:00,7,2010,Western Australia,WA,65.4944703,4.3763179
1/08/2010 0:00,8,2010,Western Australia,WA,65.5441686,4.415988
1/09/2010 0:00,9,2010,Western Australia,WA,65.5429272,4.4790917
1/10/2010 0:00,10,2010,Western Australia,WA,65.4944787,4.5175859
1/11/2010 0:00,11,2010,Western Australia,WA,65.4259586,4.5020988
1/12/2010 0:00,12,2010,Western Australia,WA,65.3686184,4.4375924
1/01/2011 0:00,1,2011,Western Australia,WA,65.3426716,4.3549773
1/02/2011 0:00,2,2011,Western Australia,WA,65.3603139,4.2767336
1/03/2011 0:00,3,2011,Western Australia,WA,65.4173229,4.2196313
1/04/2011 0:00,4,2011,Western Australia,WA,65.5035591,4.2015734
1/05/2011 0:00,5,2011,Western Australia,WA,65.5901358,4.2168236
1/06/2011 0:00,6,2011,Western Australia,WA,65.6495342,4.254515
1/07/2011 0:00,7,2011,Western Australia,WA,65.6423096,4.2972857
1/08/2011 0:00,8,2011,Western Australia,WA,65.5823011,4.3324553
1/09/2011 0:00,9,2011,Western Australia,WA,65.5265487,4.3326741
1/10/2011 0:00,10,2011,Western Australia,WA,65.5318416,4.2994753
1/11/2011 0:00,11,2011,Western Australia,WA,65.6344008,4.2308703
1/12/2011 0:00,12,2011,Western Australia,WA,65.8316957,4.1369797
1/01/2012 0:00,1,2012,Western Australia,WA,66.0881585,4.0371236
1/02/2012 0:00,2,2012,Western Australia,WA,66.3402434,3.9412303
1/03/2012 0:00,3,2012,Western Australia,WA,66.525188,3.8596619
1/04/2012 0:00,4,2012,Western Australia,WA,66.6213995,3.7987725
1/05/2012 0:00,5,2012,Western Australia,WA,66.6359127,3.7757838
1/06/2012 0:00,6,2012,Western Australia,WA,66.6076977,3.7998675
1/07/2012 0:00,7,2012,Western Australia,WA,66.5749959,3.8668115
1/08/2012 0:00,8,2012,Western Australia,WA,66.5569444,3.9595877
1/09/2012 0:00,9,2012,Western Australia,WA,66.5419817,4.0530782
1/10/2012 0:00,10,2012,Western Australia,WA,66.5059018,4.1332278
1/11/2012 0:00,11,2012,Western Australia,WA,66.4191587,4.2017992
1/12/2012 0:00,12,2012,Western Australia,WA,66.2621144,4.2845379
1/01/2013 0:00,1,2013,Western Australia,WA,66.0446596,4.391576
1/02/2013 0:00,2,2013,Western Australia,WA,65.8015665,4.5269996
1/03/2013 0:00,3,2013,Western Australia,WA,65.5690064,4.6767565
1/04/2013 0:00,4,2013,Western Australia,WA,65.3769729,4.7976241
1/05/2013 0:00,5,2013,Western Australia,WA,65.2351696,4.8634141
1/06/2013 0:00,6,2013,Western Australia,WA,65.140444,4.8511598
1/07/2013 0:00,7,2013,Western Australia,WA,65.0765985,4.7622154
1/08/2013 0:00,8,2013,Western Australia,WA,65.028633,4.6326962
1/09/2013 0:00,9,2013,Western Australia,WA,64.9780815,4.5262934
1/10/2013 0:00,10,2013,Western Australia,WA,64.9102963,4.481237
1/11/2013 0:00,11,2013,Western Australia,WA,64.8291771,4.5062048
1/12/2013 0:00,12,2013,Western Australia,WA,64.7292292,4.5906497
1/01/2014 0:00,1,2014,Western Australia,WA,64.6228882,4.7199211
1/02/2014 0:00,2,2014,Western Australia,WA,64.5353762,4.8618098
1/03/2014 0:00,3,2014,Western Australia,WA,64.4806645,4.9741735
1/04/2014 0:00,4,2014,Western Australia,WA,64.4601283,5.0331256
1/05/2014 0:00,5,2014,Western Australia,WA,64.4722996,5.0403632
1/06/2014 0:00,6,2014,Western Australia,WA,64.5293707,5.0101304
1/07/2014 0:00,7,2014,Western Australia,WA,64.6162873,4.9863789
1/08/2014 0:00,8,2014,Western Australia,WA,64.7037603,4.9901256
1/09/2014 0:00,9,2014,Western Australia,WA,64.7806771,5.0370055
1/10/2014 0:00,10,2014,Western Australia,WA,64.8514025,5.1294651
1/11/2014 0:00,11,2014,Western Australia,WA,64.8949421,5.2635184
1/12/2014 0:00,12,2014,Western Australia,WA,64.9007563,5.4061085
1/01/2015 0:00,1,2015,Western Australia,WA,64.8722952,5.5214724
1/02/2015 0:00,2,2015,Western Australia,WA,64.8121202,5.6140743
1/03/2015 0:00,3,2015,Western Australia,WA,64.7451174,5.7025479
1/04/2015 0:00,4,2015,Western Australia,WA,64.6800354,5.7896563
1/05/2015 0:00,5,2015,Western Australia,WA,64.6154904,5.8806095
1/06/2015 0:00,6,2015,Western Australia,WA,64.531012,5.974434
1/07/2015 0:00,7,2015,Western Australia,WA,64.4330356,6.0675361
1/08/2015 0:00,8,2015,Western Australia,WA,64.3539873,6.1266342
1/09/2015 0:00,9,2015,Western Australia,WA,64.2851242,6.1521016
1/10/2015 0:00,10,2015,Western Australia,WA,64.2219031,6.1357656
1/11/2015 0:00,11,2015,Western Australia,WA,64.1731674,6.0777772
1/12/2015 0:00,12,2015,Western Australia,WA,64.1476247,5.9853307
1/01/2016 0:00,1,2016,Western Australia,WA,64.1151873,5.8732633
1/02/2016 0:00,2,2016,Western Australia,WA,64.069468,5.7714317
1/03/2016 0:00,3,2016,Western Australia,WA,63.9945636,5.7130825
1/04/2016 0:00,4,2016,Western Australia,WA,63.863693,5.7443905
1/05/2016 0:00,5,2016,Western Australia,WA,63.6681482,5.8619486
1/06/2016 0:00,6,2016,Western Australia,WA,63.4149026,6.0284993
1/07/2016 0:00,7,2016,Western Australia,WA,63.1350733,6.2107263
1/08/2016 0:00,8,2016,Western Australia,WA,62.8643558,6.3741751
1/09/2016 0:00,9,2016,Western Australia,WA,62.6558937,6.4844233
1/10/2016 0:00,10,2016,Western Australia,WA,62.5521832,6.5305398
1/11/2016 0:00,11,2016,Western Australia,WA,62.5440314,6.5339151
1/12/2016 0:00,12,2016,Western Australia,WA,62.6129852,6.4889066
1/01/2017 0:00,1,2017,Western Australia,WA,62.7404778,6.3960663
1/02/2017 0:00,2,2017,Western Australia,WA,62.9075296,6.2530275
1/03/2017 0:00,3,2017,Western Australia,WA,63.0847921,6.070073
1/04/2017 0:00,4,2017,Western Australia,WA,63.2701295,5.8816661
1/05/2017 0:00,5,2017,Western Australia,WA,63.4360543,5.7270097
1/06/2017 0:00,6,2017,Western Australia,WA,63.5443124,5.6458659
1/07/2017 0:00,7,2017,Western Australia,WA,63.5908615,5.6406884
1/08/2017 0:00,8,2017,Western Australia,WA,63.6007838,5.6911504
1/09/2017 0:00,9,2017,Western Australia,WA,63.6007546,5.7707574
1/10/2017 0:00,10,2017,Western Australia,WA,63.6058738,5.8477594
1/11/2017 0:00,11,2017,Western Australia,WA,63.6248142,5.9078741
1/12/2017 0:00,12,2017,Western Australia,WA,63.6579515,5.9748718
1/01/2018 0:00,1,2018,Western Australia,WA,63.7009201,6.0552663
1/02/2018 0:00,2,2018,Western Australia,WA,63.7480188,6.1304203
1/03/2018 0:00,3,2018,Western Australia,WA,63.7945558,6.1921062
1/04/2018 0:00,4,2018,Western Australia,WA,63.8381076,6.2205812
1/05/2018 0:00,5,2018,Western Australia,WA,63.8813548,6.2056807
1/06/2018 0:00,6,2018,Western Australia,WA,63.9450849,6.1593254
1/07/2018 0:00,7,2018,Western Australia,WA,64.0082933,6.1208534
1/08/2018 0:00,8,2018,Western Australia,WA,64.0436728,6.127249
1/09/2018 0:00,9,2018,Western Australia,WA,64.0475465,6.1806422
1/10/2018 0:00,10,2018,Western Australia,WA,64.0162588,6.2544264
1/11/2018 0:00,11,2018,Western Australia,WA,63.9563135,6.3103682
1/12/2018 0:00,12,2018,Western Australia,WA,63.8776296,6.3289217
1/01/2019 0:00,1,2019,Western Australia,WA,63.8151561,6.2979909
1/02/2019 0:00,2,2019,Western Australia,WA,63.8000393,6.2290317
1/03/2019 0:00,3,2019,Western Australia,WA,63.8493418,6.1290737
1/04/2019 0:00,4,2019,Western Australia,WA,63.9422975,6.0172316
1/05/2019 0:00,5,2019,Western Australia,WA,64.0408125,5.9145306
1/06/2019 0:00,6,2019,Western Australia,WA,64.1209628,5.8299489
1/07/2019 0:00,7,2019,Western Australia,WA,64.1616536,5.7505021
1/08/2019 0:00,8,2019,Western Australia,WA,64.1685427,5.68174
1/09/2019 0:00,9,2019,Western Australia,WA,64.1582632,5.6215953
1/10/2019 0:00,10,2019,Western Australia,WA,64.1536664,5.5674867
1/11/2019 0:00,11,2019,Western Australia,WA,64.1657189,5.5173346
1/12/2019 0:00,12,2019,Western Australia,WA,64.1863313,5.4778426
1/01/2020 0:00,1,2020,Western Australia,WA,64.1993442,5.4735997
1/02/2020 0:00,2,2020,Western Australia,WA,64.1958655,5.5373961
1/03/2020 0:00,3,2020,Western Australia,WA,64.2053296,5.6624904
1/04/2020 0:00,4,2020,Western Australia,WA,60.5778908,6.1518638
1/05/2020 0:00,5,2020,Western Australia,WA,60.7193352,7.3064793
1/06/2020 0:00,6,2020,Western Australia,WA,60.9586904,7.3651644
1/07/2020 0:00,7,2020,Western Australia,WA,61.2915125,7.3089227
